#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
51,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1138.0,+70/-82,0.077,47.92,39.9,23.763,575.62,1.155,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1136.0,+57/-63,0.057,48.07,41.71,22.399,3.63,0.218,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1129.0,+50/-65,0.03,48.58,43.74,22.453,3.1,0.207,✔️,0.0,False,CPU,model,
54,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1127.0,+73/-90,0.065,48.75,36.57,23.685,1666.93,0.561,✔️,0.0,False,CPU,model,
55,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1125.0,+80/-108,0.133,48.86,18.13,26.176,46972.72,5.31,✔️,0.0,False,GPU,model,
56,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1125.0,+79/-111,0.128,48.88,21.07,26.344,46972.72,22.64,✔️,0.0,False,GPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1096.0,+57/-74,0.04,50.93,45.09,24.676,575.62,0.147,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1092.0,+66/-83,0.07,51.24,43.16,29.15,282.83,0.509,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1062.0,+93/-97,0.038,53.26,34.65,25.617,537.96,157.807,✔️,0.0,False,GPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1046.0,+54/-77,0.034,54.39,50.26,30.532,282.83,0.162,✔️,0.0,False,CPU,model,
61,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1040.0,+84/-95,0.049,54.75,46.33,26.89,6.09,0.951,✔️,0.0,False,GPU,model,
62,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1031.0,+82/-98,0.03,55.31,47.59,27.749,4.37,0.629,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1027.0,+102/-163,0.097,55.58,17.9,31.796,459.76,5.723,✔️,0.0,False,GPU,model,
64,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1019.0,+64/-96,0.018,56.08,51.2,26.401,12.68,0.155,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+70/-94,0.015,57.24,48.33,29.011,0.51,0.085,✔️,0.0,False,CPU,model,
66,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),983.0,+57/-88,0.018,58.22,54.96,27.421,5.83,0.571,✔️,0.0,False,CPU,model,
67,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),973.0,+66/-101,0.029,58.79,51.08,29.782,116.33,1.242,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),963.0,+85/-98,0.033,59.35,32.47,34.858,38.53,0.041,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),909.0,+86/-111,0.024,62.12,33.97,35.188,520.74,0.491,✔️,0.0,False,CPU,model,
70,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),887.0,+90/-109,0.02,63.14,40.78,35.657,520.74,0.097,✔️,0.0,False,CPU,model,
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),841.0,+94/-133,0.007,65.06,61.34,38.336,2.59,0.129,✔️,0.0,False,CPU,model,
72,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),826.0,+78/-112,0.018,65.64,62.03,35.449,116.33,0.075,✔️,0.0,False,CPU,model,
73,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),635.0,+79/-162,0.0,70.86,70.41,47.165,0.37,0.035,✔️,0.0,False,CPU,model,
