#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1330.0,+68/-67,0.211,31.97,14.94,18.082,682.62,0.183,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1321.0,+71/-69,0.232,32.78,16.5,18.423,6067.42,39.564,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1319.0,+59/-60,0.207,32.99,19.94,19.121,1.2,0.064,➖,0.0,False,GPU,model,
30,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [31.58% IMPUTED],1317.0,+92/-79,0.275,33.17,17.23,19.593,2916.21,17.593,✔️,31.58,True,GPU,model,
31,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1311.0,+61/-56,0.217,33.63,22.62,19.874,250.99,2.035,➖,0.0,False,GPU,model,
32,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [31.58% IMPUTED],1307.0,+86/-75,0.242,34.0,16.85,19.929,118.42,2.667,✔️,31.58,True,GPU,model,
33,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1304.0,+69/-57,0.212,34.26,19.87,18.754,1053.8,2.067,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1302.0,+66/-75,0.217,34.39,21.03,19.654,2.75,0.052,✔️,0.0,False,CPU,model,
35,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1300.0,+56/-51,0.182,34.66,23.84,18.42,12550.1,61.31,✔️,0.0,False,GPU,model,
36,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1299.0,+53/-49,0.156,34.71,24.98,19.632,1449.14,0.149,✔️,0.0,False,CPU,model,
37,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1288.0,+63/-58,0.193,35.64,22.44,19.757,7.26,0.25,✔️,0.0,False,GPU,model,
38,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1266.0,+56/-51,0.147,37.63,29.64,19.516,2480.8,2.175,✔️,0.0,False,CPU,model,
39,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [31.58% IMPUTED],1264.0,+79/-70,0.192,37.8,22.52,21.114,2916.21,0.271,✔️,31.58,True,GPU,model,
40,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1258.0,+65/-56,0.154,38.32,17.08,20.205,1053.8,0.105,✔️,0.0,False,GPU,model,
41,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1257.0,+57/-49,0.122,38.39,27.86,20.143,10.77,1.786,✔️,0.0,False,GPU,model,
42,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1249.0,+62/-92,0.189,39.12,18.79,21.644,13.62,1.984,➖,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1245.0,+61/-56,0.108,39.42,28.77,20.584,1449.14,0.017,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1242.0,+56/-51,0.124,39.67,18.24,21.183,5.48,0.016,✔️,0.0,False,CPU,model,
45,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [31.58% IMPUTED],1236.0,+82/-75,0.169,40.25,17.96,21.478,3.3,0.305,✔️,31.58,True,GPU,model,
46,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1214.0,+73/-64,0.144,42.2,22.52,21.461,47.89,39.444,✔️,0.0,False,GPU,model,
47,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1210.0,+64/-85,0.117,42.51,30.38,22.459,622.86,5.037,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1200.0,+62/-69,0.102,43.34,25.24,21.109,1.88,0.121,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1199.0,+70/-62,0.113,43.46,31.71,21.637,2480.8,0.117,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1191.0,+59/-64,0.102,44.13,30.23,22.023,282.36,0.86,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1180.0,+61/-60,0.085,45.07,17.62,23.133,13.35,0.352,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1167.0,+66/-71,0.095,46.21,36.1,23.006,327.37,0.708,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1159.0,+58/-71,0.079,46.88,30.78,23.512,282.36,0.072,✔️,0.0,False,CPU,model,
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1150.0,+60/-62,0.079,47.64,39.08,22.261,2.25,0.159,✔️,0.0,False,CPU,model,
55,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1135.0,+69/-68,0.077,48.86,28.01,24.571,267.89,62.492,✔️,0.0,False,GPU,model,
56,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1134.0,+69/-74,0.072,48.95,34.51,24.316,622.86,0.345,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1130.0,+58/-60,0.052,49.29,42.45,23.787,327.37,0.085,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1115.0,+85/-88,0.117,50.47,19.04,26.19,38846.7,4.269,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1105.0,+90/-94,0.108,51.25,22.44,26.404,38846.7,19.475,✔️,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1066.0,+58/-70,0.036,54.28,46.99,26.542,16.07,2.876,➖,0.0,False,GPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1060.0,+76/-83,0.076,54.74,43.85,31.206,175.23,0.654,✔️,0.0,False,CPU,model,
62,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1045.0,+54/-75,0.028,55.82,49.9,26.539,5.73,0.148,✔️,0.0,False,CPU,model,
63,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1018.0,+102/-118,0.087,57.68,18.7,32.644,403.92,4.972,✔️,0.0,False,GPU,model,
64,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1009.0,+70/-93,0.041,58.3,52.56,32.7,175.23,0.2,✔️,0.0,False,CPU,model,
65,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1003.0,+69/-65,0.026,58.68,53.87,27.887,3.13,0.334,✔️,0.0,False,CPU,model,
66,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1000.0,+67/-94,0.035,58.86,49.74,30.055,140.69,2.876,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+60/-81,0.015,58.88,50.22,29.664,0.37,0.038,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),987.0,+80/-89,0.032,59.71,49.88,29.722,1.75,0.268,✔️,0.0,False,CPU,model,
69,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),978.0,+82/-88,0.042,60.29,52.59,30.814,3.48,0.677,✔️,0.0,False,GPU,model,
70,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),974.0,+76/-118,0.037,60.53,50.84,32.608,1.04,0.192,➖,0.0,False,GPU,model,
71,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),968.0,+85/-99,0.032,60.88,23.41,33.451,256.18,0.36,✔️,0.0,False,CPU,model,
72,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),946.0,+85/-108,0.023,62.21,34.42,34.118,256.18,0.07,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),933.0,+86/-112,0.032,62.93,40.02,38.275,20.44,0.044,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),887.0,+82/-101,0.007,65.32,61.24,36.647,1.32,0.117,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),842.0,+91/-110,0.019,67.39,62.27,37.122,140.69,0.188,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),566.0,+100/-126,0.0,74.74,74.47,51.307,0.18,0.028,✔️,0.0,False,CPU,model,
