#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
47,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1256.0,+109/-139,0.109,38.65,28.06,25.697,3902.08,0.223,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1243.0,+154/-128,0.143,39.56,28.95,25.46,5.04,0.429,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1221.0,+137/-166,0.112,41.18,23.42,27.918,2644.99,1.148,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1204.0,+95/-120,0.022,42.39,35.13,28.326,17.95,0.691,✔️,0.0,False,GPU,model,
51,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1163.0,+67/-105,0.0,45.22,41.46,28.87,19.2,7.62,✔️,0.0,False,GPU,model,
52,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1098.0,+120/-200,0.057,49.4,42.69,32.417,9.43,1.675,✔️,0.0,False,GPU,model,
53,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1074.0,+68/-127,0.0,50.86,39.1,31.542,13.69,0.314,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1060.0,+97/-136,0.013,51.68,49.23,29.656,514.72,211.976,✔️,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1014.0,+74/-126,0.0,54.3,51.13,34.878,21.06,3.367,➖,0.0,False,GPU,model,
56,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1012.0,+228/-314,0.061,54.37,26.74,41.547,151.75,2.345,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1010.0,+109/-191,0.0,54.49,48.8,33.342,40588.15,31.228,✔️,0.0,False,GPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1003.0,+105/-182,0.0,54.86,51.01,33.454,40588.15,8.466,✔️,0.0,False,GPU,model,
59,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+106/-164,0.0,55.04,50.86,38.138,0.74,0.137,✔️,0.0,False,CPU,model,
60,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),992.0,+111/-259,0.0,55.44,51.96,42.451,893.09,0.818,✔️,0.0,False,CPU,model,
61,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),957.0,+96/-259,0.0,57.23,53.69,43.283,893.09,0.146,✔️,0.0,False,CPU,model,
62,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),949.0,+113/-165,0.0,57.6,54.94,39.377,4.85,0.786,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),943.0,+132/-182,0.007,57.89,54.75,36.837,8.52,0.734,✔️,0.0,False,CPU,model,
64,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),898.0,+119/-204,0.0,59.91,52.63,51.927,1409.51,10.372,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),860.0,+76/-158,0.0,61.51,61.01,41.612,5.06,1.013,➖,0.0,False,GPU,model,
66,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),848.0,+118/-217,0.0,61.97,38.76,53.68,1409.51,3.696,✔️,0.0,False,CPU,model,
67,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),845.0,+106/-208,0.0,62.05,60.27,41.929,724.31,8.133,✔️,0.0,False,GPU,model,
68,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),843.0,+270/-416,0.05,62.14,46.06,51.273,151.75,0.258,✔️,0.0,False,CPU,model,
69,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),818.0,+142/-292,0.0,63.04,33.02,57.929,228.95,0.465,✔️,0.0,False,CPU,model,
70,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),757.0,+94/-237,0.0,64.98,64.32,49.078,4.53,0.164,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),362.0,+58/-311,0.0,71.21,71.18,71.633,0.52,0.076,✔️,0.0,False,CPU,model,
