#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
10,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),1584.0,+174/-103,0.421,21.85,12.46,16.997,4471.59,21.354,✔️,0.0,False,GPU,model,
11,🧠⚡,Foundation Model,[TabPFN-3 (default)](https://arxiv.org/abs/2605.13986),1580.0,+186/-129,0.447,22.1,12.1,16.029,12.32,0.524,✔️,0.0,False,GPU,model,
12,🧠⚡,Foundation Model,[TabICLv2 (default)](https://arxiv.org/abs/2602.11139),1568.0,+235/-169,0.468,22.93,10.98,17.301,6.2,0.211,✔️,0.0,False,GPU,model,
13,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1568.0,+310/-221,0.5,22.96,10.28,20.827,2987.95,15.005,✔️,14.29,True,GPU,model,
14,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1556.0,+119/-53,0.399,23.83,14.94,17.917,4471.59,3.755,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1549.0,+144/-111,0.393,24.3,13.27,16.869,46.82,7.43,➖,0.0,False,GPU,model,
16,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1514.0,+126/-84,0.358,26.93,15.85,20.501,3919.29,4.506,✔️,0.0,False,GPU,model,
17,📊,System,"[AutoGluon 1.4 (best, 4h)](https://arxiv.org/abs/2003.06505)",1513.0,+178/-82,0.252,27.02,16.39,20.386,6549.61,2.898,✔️,0.0,False,CPU,system,
18,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [14.29% IMPUTED],1507.0,+223/-173,0.39,27.51,16.31,22.461,200.35,4.415,✔️,14.29,True,GPU,model,
19,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1479.0,+218/-194,0.351,29.71,13.97,22.699,2987.95,0.629,✔️,14.29,True,GPU,model,
20,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1474.0,+116/-82,0.305,30.13,17.96,21.231,3919.29,0.749,✔️,0.0,False,GPU,model,
21,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1461.0,+177/-165,0.331,31.14,17.16,23.123,4631.38,190.548,✔️,0.0,False,GPU,model,
22,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1460.0,+57/-31,0.231,31.26,27.58,20.445,3415.61,1.368,✔️,0.0,False,CPU,model,
23,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1458.0,+136/-92,0.228,31.37,25.41,21.312,1502.45,6.327,✔️,0.0,False,CPU,model,
24,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1454.0,+195/-164,0.304,31.72,18.86,22.427,7.26,0.403,✔️,14.29,True,GPU,model,
25,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1449.0,+118/-83,0.209,32.1,26.2,21.513,1502.45,1.367,✔️,0.0,False,CPU,model,
26,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1439.0,+133/-111,0.261,32.97,24.83,22.201,684.78,4.813,➖,0.0,False,GPU,model,
27,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1434.0,+55/-36,0.179,33.34,28.61,21.138,3415.61,0.217,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1434.0,+201/-172,0.246,33.38,14.65,23.171,6.75,0.264,➖,0.0,False,GPU,model,
29,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1432.0,+127/-145,0.251,33.54,19.84,22.558,2097.62,3.141,✔️,0.0,False,GPU,model,
30,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1422.0,+192/-164,0.299,34.36,19.25,24.076,4631.38,30.351,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1414.0,+117/-64,0.152,35.06,27.12,21.887,2551.65,1.021,✔️,0.0,False,CPU,model,
32,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1411.0,+85/-83,0.147,35.24,15.62,21.684,7359.32,0.596,✔️,0.0,False,GPU,model,
33,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1411.0,+115/-78,0.118,35.31,26.56,21.58,7359.32,9.023,✔️,0.0,False,GPU,model,
34,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1406.0,+144/-113,0.231,35.74,22.96,23.028,13.71,0.733,✔️,0.0,False,GPU,model,
35,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1404.0,+124/-62,0.144,35.83,28.58,22.028,2551.65,4.526,✔️,0.0,False,CPU,model,
36,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1398.0,+268/-228,0.356,36.4,9.15,22.061,22.56,1.484,➖,0.0,False,GPU,model,
37,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1396.0,+106/-77,0.116,36.5,30.77,22.364,34415.89,1003.647,✔️,0.0,False,GPU,model,
38,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1357.0,+196/-201,0.235,39.91,16.75,25.801,1076.45,1.541,✔️,0.0,False,CPU,model,
39,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1349.0,+83/-92,0.126,40.6,34.53,24.111,45754.93,0.315,✔️,0.0,False,CPU,model,
40,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1342.0,+90/-83,0.113,41.17,35.87,23.521,29.23,0.249,✔️,0.0,False,CPU,model,
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1334.0,+132/-122,0.088,41.93,33.71,24.387,4142.9,2.104,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1332.0,+208/-176,0.164,42.07,18.47,24.982,2775.63,12.586,✔️,0.0,False,CPU,model,
43,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [14.29% IMPUTED],1332.0,+191/-161,0.185,42.09,28.05,27.437,11.18,2.132,✔️,14.29,True,GPU,model,
44,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1330.0,+112/-126,0.184,42.21,20.43,24.766,2097.62,0.514,✔️,0.0,False,GPU,model,
45,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1321.0,+124/-144,0.124,43.01,35.63,24.768,2362.59,0.126,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1314.0,+196/-218,0.224,43.59,16.02,26.484,755.27,2.155,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1312.0,+126/-125,0.108,43.75,38.66,24.654,2362.59,1.125,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1311.0,+204/-214,0.212,43.83,13.69,27.218,1076.45,0.31,✔️,0.0,False,CPU,model,
49,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1308.0,+85/-102,0.051,44.13,39.31,23.678,34415.89,299.32,✔️,0.0,False,GPU,model,
50,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1305.0,+89/-101,0.087,44.32,37.53,24.859,45754.93,0.07,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1302.0,+220/-201,0.177,44.65,20.72,26.778,46.25,45.719,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1292.0,+151/-141,0.113,45.44,32.81,26.137,15.52,0.045,✔️,0.0,False,CPU,model,
53,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1285.0,+114/-167,0.1,46.02,40.23,27.071,5.04,0.071,➖,0.0,False,GPU,model,
54,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1272.0,+171/-186,0.147,47.1,34.78,25.651,5.32,0.43,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1272.0,+178/-155,0.08,47.11,29.87,26.266,2775.63,1.431,✔️,0.0,False,CPU,model,
56,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1267.0,+127/-159,0.112,47.5,34.12,26.715,4142.9,0.287,✔️,0.0,False,CPU,model,
57,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1264.0,+192/-252,0.171,47.76,12.25,27.846,755.27,0.317,✔️,0.0,False,CPU,model,
58,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1251.0,+168/-218,0.13,48.77,35.31,27.056,11.75,0.127,✔️,0.0,False,CPU,model,
59,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1243.0,+29/-48,0.0,49.44,48.01,25.39,5.48,0.599,✔️,0.0,False,CPU,model,
60,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1217.0,+92/-99,0.019,51.5,43.03,29.452,20.96,0.482,✔️,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1206.0,+47/-79,0.0,52.35,49.19,27.864,19.64,7.682,✔️,0.0,False,GPU,model,
62,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1164.0,+87/-182,0.053,55.46,49.43,29.397,10.84,2.189,✔️,0.0,False,GPU,model,
63,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1102.0,+80/-154,0.0,59.8,43.78,31.7,14.75,0.337,✔️,0.0,False,CPU,model,
64,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1083.0,+218/-341,0.066,61.0,27.35,39.398,173.46,1.637,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1045.0,+82/-161,0.0,63.4,59.67,34.966,22.95,3.32,➖,0.0,False,GPU,model,
66,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1042.0,+150/-209,0.0,63.53,57.39,33.279,42561.15,35.622,✔️,0.0,False,GPU,model,
67,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1042.0,+106/-166,0.0,63.55,62.34,31.456,581.49,277.193,✔️,0.0,False,GPU,model,
68,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1036.0,+103/-211,0.0,63.93,60.69,41.29,905.41,0.875,✔️,0.0,False,CPU,model,
69,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1034.0,+141/-204,0.0,64.03,59.54,33.412,42561.15,9.171,✔️,0.0,False,GPU,model,
70,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1005.0,+97/-213,0.0,65.68,62.2,41.791,905.41,0.175,✔️,0.0,False,CPU,model,
71,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+115/-208,0.0,65.96,61.94,40.169,0.85,0.148,✔️,0.0,False,CPU,model,
72,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),996.0,+144/-188,0.0,66.19,63.31,34.985,8.97,0.742,✔️,0.0,False,CPU,model,
73,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),996.0,+129/-218,0.0,66.2,63.83,38.035,5.99,1.009,✔️,0.0,False,CPU,model,
74,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),926.0,+94/-231,0.0,69.68,60.08,52.713,1838.94,13.381,✔️,0.0,False,CPU,model,
75,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),924.0,+85/-131,0.0,69.78,69.23,39.601,5.83,1.167,➖,0.0,False,GPU,model,
76,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),922.0,+273/-440,0.059,69.86,50.4,48.598,173.46,0.147,✔️,0.0,False,CPU,model,
77,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),882.0,+100/-244,0.0,71.56,40.12,54.238,1838.94,5.572,✔️,0.0,False,CPU,model,
78,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),881.0,+137/-250,0.0,71.61,69.44,41.988,801.38,8.877,✔️,0.0,False,GPU,model,
79,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),870.0,+117/-285,0.0,72.07,33.29,58.098,295.36,0.573,✔️,0.0,False,CPU,model,
80,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),792.0,+80/-248,0.0,74.76,74.13,48.327,4.72,0.188,✔️,0.0,False,CPU,model,
81,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),422.0,+47/-293,0.0,81.09,81.07,70.151,0.57,0.067,✔️,0.0,False,CPU,model,
