#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
12,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1412.0,+49/-39,0.231,26.91,17.87,16.845,328.96,1.101,✔️,0.0,False,CPU,model,
13,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1403.0,+52/-52,0.244,27.72,17.06,16.543,8305.07,336.002,✔️,0.0,False,GPU,model,
14,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1400.0,+59/-52,0.264,27.96,13.96,15.726,4982.66,358.753,✔️,0.0,False,GPU,model,
15,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1398.0,+66/-51,0.238,28.16,13.19,16.58,1612.07,0.232,✔️,0.0,False,GPU,model,
16,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1393.0,+57/-50,0.239,28.5,12.77,16.547,738.26,0.246,✔️,0.0,False,CPU,model,
17,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1391.0,+56/-50,0.25,28.69,12.36,16.521,3.04,0.02,✔️,0.0,False,CPU,model,
18,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1387.0,+80/-59,0.246,29.05,13.6,17.382,323.39,0.456,✔️,0.0,False,CPU,model,
19,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1387.0,+54/-50,0.233,29.06,13.71,16.708,738.26,0.029,✔️,0.0,False,CPU,model,
20,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1379.0,+50/-54,0.22,29.7,15.77,16.85,2775.98,0.415,✔️,0.0,False,GPU,model,
21,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1365.0,+35/-33,0.16,30.89,23.03,17.65,328.96,0.126,✔️,0.0,False,CPU,model,
22,🧠⚡,Foundation Model,[LimiX (default)](https://arxiv.org/abs/2509.03505),1365.0,+88/-78,0.29,30.94,12.83,18.222,14.26,4.299,➖,0.0,False,GPU,model,
23,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1363.0,+61/-47,0.19,31.09,19.62,17.649,473.04,0.621,✔️,0.0,False,CPU,model,
24,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1363.0,+56/-50,0.234,31.09,18.29,18.514,250.39,1.708,➖,0.0,False,GPU,model,
25,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1363.0,+76/-68,0.262,31.1,18.63,17.564,1.13,0.059,➖,0.0,False,GPU,model,
26,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1351.0,+72/-56,0.197,32.14,18.33,17.978,323.39,0.041,✔️,0.0,False,CPU,model,
27,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1347.0,+43/-58,0.183,32.46,18.12,17.926,3383.91,0.51,✔️,0.0,False,GPU,model,
28,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1344.0,+89/-90,0.248,32.73,16.15,18.091,3383.91,8.39,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1340.0,+57/-53,0.194,33.07,15.57,17.135,4982.66,42.199,✔️,0.0,False,GPU,model,
30,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [33.33% IMPUTED],1332.0,+88/-80,0.296,33.83,13.71,18.887,103.88,2.615,✔️,33.33,True,GPU,model,
31,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1331.0,+47/-42,0.14,33.91,22.73,18.139,473.04,0.13,✔️,0.0,False,CPU,model,
32,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1330.0,+84/-54,0.181,34.0,20.68,18.456,1.58,0.047,✔️,0.0,False,CPU,model,
33,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [33.33% IMPUTED],1322.0,+83/-74,0.258,34.68,15.92,19.006,3031.98,27.042,✔️,33.33,True,GPU,model,
34,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1312.0,+58/-54,0.148,35.63,22.35,18.544,642.4,2.766,✔️,0.0,False,GPU,model,
35,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1304.0,+45/-38,0.14,36.34,26.05,18.342,2241.92,2.415,✔️,0.0,False,CPU,model,
36,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1300.0,+56/-55,0.152,36.66,22.37,18.673,5.03,0.208,✔️,0.0,False,GPU,model,
37,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1294.0,+44/-43,0.109,37.21,26.61,19.706,936.75,0.134,✔️,0.0,False,CPU,model,
38,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1290.0,+46/-49,0.113,37.55,22.06,19.24,8305.07,52.875,✔️,0.0,False,GPU,model,
39,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1286.0,+49/-60,0.123,37.88,25.04,19.634,642.4,0.146,✔️,0.0,False,GPU,model,
40,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1281.0,+58/-58,0.144,38.34,19.29,20.786,12.86,3.167,➖,0.0,False,GPU,model,
41,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [33.33% IMPUTED],1278.0,+78/-77,0.207,38.67,17.32,20.645,3031.98,0.514,✔️,33.33,True,GPU,model,
42,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1268.0,+61/-68,0.155,39.58,21.79,20.032,49.67,43.824,✔️,0.0,False,GPU,model,
43,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1262.0,+44/-43,0.075,40.08,29.19,20.378,936.75,0.016,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1259.0,+43/-43,0.103,40.34,22.68,20.61,13.51,0.31,✔️,0.0,False,GPU,model,
45,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1255.0,+42/-46,0.085,40.68,28.47,19.509,9.33,1.116,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1255.0,+57/-57,0.107,40.73,27.1,19.929,559.38,4.079,✔️,0.0,False,CPU,model,
47,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [33.33% IMPUTED],1252.0,+77/-77,0.199,40.97,18.15,21.568,2.71,0.276,✔️,33.33,True,GPU,model,
48,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1240.0,+48/-49,0.068,42.09,27.67,21.177,3.27,0.015,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1223.0,+58/-55,0.073,43.56,31.5,20.652,1.24,0.11,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1221.0,+41/-37,0.061,43.76,32.98,20.356,2241.92,0.136,✔️,0.0,False,CPU,model,
51,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1187.0,+53/-59,0.045,46.68,31.03,21.836,559.38,0.276,✔️,0.0,False,CPU,model,
52,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1183.0,+48/-56,0.028,47.01,38.17,21.748,182.35,0.686,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1178.0,+42/-35,0.036,47.47,40.38,21.371,0.81,0.093,✔️,0.0,False,CPU,model,
54,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1170.0,+62/-66,0.057,48.12,29.67,23.236,210.38,43.847,✔️,0.0,False,GPU,model,
55,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1164.0,+73/-85,0.161,48.66,12.84,24.547,25373.34,3.667,✔️,0.0,False,GPU,model,
56,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1160.0,+56/-54,0.028,48.98,37.52,22.545,182.35,0.058,✔️,0.0,False,CPU,model,
57,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1158.0,+72/-84,0.154,49.2,12.43,24.675,25373.34,14.078,✔️,0.0,False,GPU,model,
58,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1152.0,+50/-60,0.021,49.66,37.35,23.096,169.75,0.603,✔️,0.0,False,CPU,model,
59,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1141.0,+71/-70,0.089,50.6,33.66,24.196,14.46,2.705,➖,0.0,False,GPU,model,
60,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1120.0,+40/-60,0.007,52.29,40.84,23.758,169.75,0.059,✔️,0.0,False,CPU,model,
61,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1100.0,+61/-71,0.034,53.85,39.5,25.542,117.85,0.773,✔️,0.0,False,CPU,model,
62,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1098.0,+52/-44,0.013,53.99,40.75,24.097,4.95,0.091,✔️,0.0,False,CPU,model,
63,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1067.0,+58/-70,0.019,56.31,41.97,26.91,117.85,0.29,✔️,0.0,False,CPU,model,
64,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1067.0,+58/-76,0.012,56.36,36.71,25.428,2.56,0.267,✔️,0.0,False,CPU,model,
65,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1065.0,+85/-106,0.103,56.47,20.46,29.302,391.11,4.052,✔️,0.0,False,GPU,model,
66,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1053.0,+86/-103,0.055,57.35,36.54,29.905,162.68,0.405,✔️,0.0,False,CPU,model,
67,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1044.0,+99/-100,0.058,57.96,36.1,29.217,0.85,0.129,➖,0.0,False,GPU,model,
68,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1030.0,+59/-96,0.013,58.94,43.45,27.374,139.88,3.917,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1029.0,+88/-111,0.038,59.02,38.8,30.526,162.68,0.054,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1002.0,+72/-93,0.009,60.72,52.55,27.489,1.09,0.191,✔️,0.0,False,CPU,model,
71,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+61/-75,0.004,60.87,54.13,27.797,0.25,0.029,✔️,0.0,False,CPU,model,
72,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),983.0,+72/-101,0.013,61.88,53.22,30.573,2.8,0.564,✔️,0.0,False,GPU,model,
73,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),973.0,+78/-107,0.021,62.51,43.08,32.364,0.84,0.094,✔️,0.0,False,CPU,model,
74,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),946.0,+54/-73,0.0,64.0,51.53,30.927,15.8,0.029,✔️,0.0,False,CPU,model,
75,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),925.0,+64/-123,0.001,65.08,48.44,32.164,139.88,0.193,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),623.0,+98/-159,0.0,74.5,68.02,46.065,0.15,0.023,✔️,0.0,False,CPU,model,
