#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
18,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),4742.0,+0/-0,0.388,19.67,19.49,15.448,157.72,3.649,✔️,0.0,False,CPU,model,
19,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),4666.0,+0/-0,0.396,20.56,20.31,15.269,6148.01,0.011,✔️,0.0,False,CPU,model,
20,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),4607.0,+0/-0,0.393,21.33,20.92,15.364,61.95,0.016,✔️,0.0,False,CPU,model,
21,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),4591.0,+0/-0,0.369,21.56,21.24,15.853,157.72,0.374,✔️,0.0,False,CPU,model,
22,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),4576.0,+0/-0,0.39,21.78,20.98,15.43,0.82,0.277,➖,0.0,False,GPU,model,
23,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),4341.0,+0/-0,0.337,24.78,24.73,16.535,466.47,1.036,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),4306.0,+0/-0,0.327,25.22,24.96,16.733,1199.98,0.344,✔️,0.0,False,CPU,model,
25,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),4297.0,+0/-0,0.324,25.33,24.69,16.78,1199.98,0.081,✔️,0.0,False,CPU,model,
26,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),4226.0,+0/-0,0.321,26.22,26.1,16.852,0.39,0.051,✔️,0.0,False,CPU,model,
27,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),4198.0,+0/-0,0.321,26.56,26.48,16.852,466.47,0.051,✔️,0.0,False,CPU,model,
28,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),3836.0,+0/-0,0.245,30.44,30.28,18.421,1222.57,21.653,✔️,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[RealTabPFN-2.5 (default)](https://arxiv.org/abs/2511.08667),3825.0,+0/-0,0.226,30.56,29.87,18.764,1.48,0.53,✔️,0.0,False,GPU,model,
30,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),3783.0,+0/-0,0.247,31.0,30.87,18.363,3.47,0.021,✔️,0.0,False,CPU,model,
31,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),3783.0,+0/-0,0.234,31.0,30.98,18.628,4423.3,29.199,✔️,0.0,False,GPU,model,
32,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),3695.0,+0/-0,0.217,31.89,31.72,18.948,11.15,0.014,✔️,0.0,False,CPU,model,
33,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),3505.0,+0/-0,0.185,33.56,33.53,19.581,4423.3,2.237,✔️,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564),3459.0,+0/-0,0.18,33.89,33.84,19.686,2.82,1.073,✔️,0.0,False,GPU,model,
35,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),2765.0,+0/-0,0.096,36.44,36.43,21.271,26.01,0.151,✔️,0.0,False,CPU,model,
36,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),2586.0,+0/-0,0.055,37.33,37.3,22.023,1222.57,7.855,✔️,0.0,False,GPU,model,
37,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),2425.0,+0/-0,0.055,38.33,38.3,22.023,52.0,7.855,✔️,0.0,False,GPU,model,
38,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),2330.0,+0/-0,0.021,39.0,38.92,22.623,0.58,0.2,➖,0.0,False,GPU,model,
39,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),2113.0,+0/-0,0.0,40.67,40.63,23.382,4638.97,343.207,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),2043.0,+0/-0,0.0,41.22,41.14,23.746,2389.34,0.023,✔️,0.0,False,CPU,model,
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),2015.0,+0/-0,0.0,41.44,41.31,23.643,2389.34,0.267,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1944.0,+0/-0,0.0,42.0,41.89,24.031,26.01,0.009,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1586.0,+0/-0,0.0,44.44,44.44,25.466,14.87,1.855,✔️,0.0,False,GPU,model,
44,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1450.0,+0/-0,0.0,45.44,45.39,25.84,1137.02,0.446,✔️,0.0,False,GPU,model,
45,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1244.0,+0/-0,0.0,47.22,47.17,26.803,4638.97,43.78,✔️,0.0,False,GPU,model,
46,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1232.0,+0/-0,0.0,47.33,47.21,26.557,1137.02,0.054,✔️,0.0,False,GPU,model,
47,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1185.0,+0/-0,0.0,47.78,47.7,27.11,9.87,9.237,➖,0.0,False,GPU,model,
48,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1173.0,+0/-0,0.0,47.89,47.82,27.159,40.54,38.74,✔️,0.0,False,GPU,model,
49,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+0/-0,0.0,49.44,49.33,27.975,0.18,0.008,✔️,0.0,False,CPU,model,
50,🧠🔁,Neural Network,[RealMLP (tuned + ensembled)](https://arxiv.org/abs/2407.04491),830.0,+0/-0,0.0,50.78,50.76,28.185,1294.95,0.417,✔️,0.0,False,GPU,model,
51,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),659.0,+0/-0,0.0,51.89,51.87,28.6,1294.95,0.06,✔️,0.0,False,GPU,model,
52,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),620.0,+0/-0,0.0,52.11,52.07,29.456,0.18,0.04,✔️,0.0,False,CPU,model,
53,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),38.0,+0/-0,0.0,54.11,54.11,32.608,1863.61,6.302,✔️,0.0,False,GPU,model,
54,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),-371.0,+0/-0,0.0,55.67,55.66,34.971,1863.61,1.131,✔️,0.0,False,GPU,model,
55,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),-457.0,+0/-0,0.0,56.11,56.08,34.95,3.96,0.025,✔️,0.0,False,CPU,model,
56,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),-518.0,+0/-0,0.0,56.44,56.43,35.896,3.96,0.077,✔️,0.0,False,GPU,model,
57,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),-963.0,+0/-0,0.0,59.0,58.98,37.513,66.07,1.792,➖,0.0,False,GPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),-1038.0,+0/-0,0.0,59.5,59.48,38.31,1904.43,1.396,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),-1046.0,+0/-0,0.0,59.56,59.49,38.331,16.71,6.766,➖,0.0,False,GPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),-1072.0,+0/-0,0.0,59.72,59.71,38.355,1904.43,2.971,✔️,0.0,False,GPU,model,
61,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),-1518.0,+0/-0,0.0,61.89,61.89,40.823,7.55,0.149,✔️,0.0,False,GPU,model,
62,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),-1952.0,+0/-0,0.0,63.44,63.44,44.605,569.0,0.17,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),-2149.0,+0/-0,0.0,64.44,64.44,45.171,569.0,1.658,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),-2208.0,+0/-0,0.0,64.78,64.76,45.517,65.83,1.583,✔️,0.0,False,GPU,model,
65,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),-2398.0,+0/-0,0.0,65.89,65.83,49.836,28.2,0.515,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),-2635.0,+0/-0,0.0,67.33,67.32,52.412,0.21,0.039,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),-2816.0,+0/-0,0.0,68.56,68.48,52.925,28.2,0.148,✔️,0.0,False,CPU,model,
68,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),-2863.0,+0/-0,0.0,68.89,68.88,54.234,2.86,0.085,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),-2942.0,+0/-0,0.0,69.44,69.43,54.607,30.41,0.089,✔️,0.0,False,CPU,model,
70,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),-3240.0,+0/-0,0.0,71.56,71.55,57.697,30.41,0.015,✔️,0.0,False,CPU,model,
71,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),-3358.0,+0/-0,0.0,72.44,72.43,58.063,0.13,0.014,✔️,0.0,False,CPU,model,
72,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),-3415.0,+0/-0,0.0,72.89,72.8,57.948,3.09,0.997,✔️,0.0,False,GPU,model,
73,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),-3560.0,+0/-0,0.0,74.0,73.96,59.672,2.7,0.016,✔️,0.0,False,CPU,model,
74,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),-3592.0,+0/-0,0.0,74.22,74.21,59.12,0.11,0.023,➖,0.0,False,GPU,model,
75,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),-3733.0,+0/-0,0.0,75.11,75.1,59.91,76.27,3.053,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),-4661.0,+0/-0,0.0,77.0,77.0,72.561,76.27,0.37,✔️,0.0,False,CPU,model,
77,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),-5410.0,+0/-0,0.0,78.0,78.0,83.719,0.14,0.136,✔️,0.0,False,CPU,model,
