#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
30,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1326.0,+64/-57,0.247,31.0,13.77,17.266,47.65,43.738,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1315.0,+42/-62,0.173,31.84,19.39,17.337,2.65,0.052,✔️,0.0,False,CPU,model,
32,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1303.0,+45/-38,0.162,32.76,22.16,17.559,846.89,0.13,✔️,0.0,False,GPU,model,
33,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1299.0,+46/-44,0.161,33.05,21.95,17.092,7.49,0.244,✔️,0.0,False,GPU,model,
34,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1296.0,+41/-34,0.115,33.23,22.98,17.207,12685.08,62.13,✔️,0.0,False,GPU,model,
35,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1287.0,+48/-48,0.123,33.92,24.49,17.234,2875.52,1.952,✔️,0.0,False,CPU,model,
36,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1283.0,+58/-55,0.192,34.27,15.0,18.394,14.11,2.075,➖,0.0,False,GPU,model,
37,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1272.0,+39/-39,0.114,35.14,25.74,18.732,1711.25,0.141,✔️,0.0,False,CPU,model,
38,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1249.0,+41/-39,0.092,36.85,23.6,19.259,14.87,0.307,✔️,0.0,False,GPU,model,
39,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1235.0,+45/-40,0.083,37.87,28.02,19.371,1711.25,0.015,✔️,0.0,False,CPU,model,
40,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1231.0,+36/-38,0.07,38.23,28.91,18.629,10.06,1.689,✔️,0.0,False,GPU,model,
41,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1214.0,+37/-35,0.054,39.45,31.49,18.878,1.94,0.123,✔️,0.0,False,CPU,model,
42,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1213.0,+43/-44,0.07,39.52,30.3,18.945,2875.52,0.131,✔️,0.0,False,CPU,model,
43,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1209.0,+49/-44,0.084,39.82,27.92,19.903,263.04,0.766,✔️,0.0,False,CPU,model,
44,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1209.0,+53/-61,0.104,39.88,25.08,19.794,593.24,4.467,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1204.0,+45/-48,0.07,40.18,28.27,20.325,6.67,0.014,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1187.0,+34/-30,0.041,41.47,35.47,19.417,1.96,0.142,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1181.0,+45/-52,0.074,41.89,26.43,20.681,263.04,0.071,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1172.0,+54/-46,0.061,42.57,29.14,20.933,373.24,0.771,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1148.0,+52/-59,0.05,44.3,30.68,21.205,593.24,0.306,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1138.0,+49/-44,0.042,45.0,28.73,21.64,373.24,0.085,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1098.0,+74/-83,0.125,47.74,16.01,25.675,28729.74,4.268,✔️,0.0,False,GPU,model,
52,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1096.0,+79/-83,0.123,47.82,15.38,25.691,28729.74,18.811,✔️,0.0,False,GPU,model,
53,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1095.0,+47/-55,0.035,47.91,34.06,23.103,296.64,68.173,✔️,0.0,False,GPU,model,
54,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1090.0,+45/-44,0.025,48.23,38.75,26.492,185.31,0.6,✔️,0.0,False,CPU,model,
55,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1075.0,+36/-42,0.012,49.19,38.8,22.922,9.99,0.126,✔️,0.0,False,CPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1051.0,+47/-49,0.014,50.72,39.53,27.843,185.31,0.258,✔️,0.0,False,CPU,model,
57,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1044.0,+61/-70,0.031,51.15,43.41,26.525,3.23,0.919,✔️,0.0,False,GPU,model,
58,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1009.0,+49/-66,0.013,53.19,46.64,26.277,1.87,0.283,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1009.0,+57/-61,0.011,53.21,39.41,25.783,2.86,0.373,✔️,0.0,False,CPU,model,
60,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+46/-47,0.003,53.71,49.08,26.352,0.43,0.054,✔️,0.0,False,CPU,model,
61,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),997.0,+60/-75,0.018,53.86,38.51,27.92,129.08,1.801,✔️,0.0,False,CPU,model,
62,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),993.0,+89/-105,0.077,54.09,24.35,30.55,384.75,5.348,✔️,0.0,False,GPU,model,
63,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),966.0,+62/-100,0.031,55.49,40.23,33.763,237.63,0.424,✔️,0.0,False,CPU,model,
64,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),941.0,+70/-104,0.022,56.77,41.94,34.302,237.63,0.085,✔️,0.0,False,CPU,model,
65,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),936.0,+42/-60,0.0,57.02,44.77,31.758,27.32,0.029,✔️,0.0,False,CPU,model,
66,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),891.0,+61/-99,0.008,59.01,46.44,32.87,129.08,0.18,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),862.0,+69/-116,0.013,60.18,46.92,36.903,1.19,0.12,✔️,0.0,False,CPU,model,
68,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),655.0,+78/-98,0.0,65.92,59.65,46.044,0.19,0.036,✔️,0.0,False,CPU,model,
