#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
23,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1331.0,+57/-50,0.192,30.18,15.12,20.046,6049.28,0.525,✔️,0.0,False,GPU,model,
24,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1316.0,+43/-33,0.164,31.36,22.93,20.56,7.18,0.04,✔️,0.0,False,CPU,model,
25,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1314.0,+63/-60,0.191,31.54,19.21,20.732,1053.94,3.062,✔️,0.0,False,GPU,model,
26,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1312.0,+71/-71,0.266,31.67,11.49,21.452,13.27,1.624,➖,0.0,False,GPU,model,
27,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1310.0,+40/-46,0.147,31.88,23.5,20.526,798.08,2.227,✔️,0.0,False,CPU,model,
28,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1301.0,+70/-57,0.154,32.59,22.7,21.393,1181.3,0.462,✔️,0.0,False,CPU,model,
29,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1300.0,+61/-60,0.19,32.68,19.19,20.969,8.79,0.411,✔️,0.0,False,GPU,model,
30,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1298.0,+80/-77,0.207,32.83,17.14,20.973,6049.28,8.736,✔️,0.0,False,GPU,model,
31,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1292.0,+40/-39,0.121,33.3,23.12,20.75,798.08,0.353,✔️,0.0,False,CPU,model,
32,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1286.0,+72/-79,0.211,33.81,16.09,21.387,51.45,43.707,✔️,0.0,False,GPU,model,
33,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1280.0,+62/-52,0.131,34.35,23.98,21.811,1181.3,0.046,✔️,0.0,False,CPU,model,
34,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1279.0,+41/-36,0.118,34.4,24.85,21.739,2499.4,0.174,✔️,0.0,False,CPU,model,
35,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1271.0,+56/-52,0.152,35.08,20.58,21.931,1053.94,0.169,✔️,0.0,False,GPU,model,
36,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1270.0,+52/-49,0.127,35.18,25.31,21.35,2977.91,2.415,✔️,0.0,False,CPU,model,
37,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1251.0,+45/-43,0.086,36.68,26.35,22.309,2499.4,0.022,✔️,0.0,False,CPU,model,
38,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1251.0,+68/-59,0.126,36.72,24.33,22.766,6.07,0.053,✔️,0.0,False,CPU,model,
39,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1248.0,+56/-61,0.116,36.96,20.05,23.623,15.55,0.346,✔️,0.0,False,GPU,model,
40,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1243.0,+69/-60,0.145,37.39,20.26,22.521,1424.22,9.206,✔️,0.0,False,CPU,model,
41,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1241.0,+44/-41,0.079,37.56,26.91,22.099,21290.02,161.221,✔️,0.0,False,GPU,model,
42,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1234.0,+57/-47,0.087,38.12,24.16,22.976,7.09,0.022,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1213.0,+44/-41,0.068,39.86,27.42,22.969,14.89,4.432,✔️,0.0,False,GPU,model,
44,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1204.0,+77/-70,0.1,40.6,25.09,24.101,703.03,1.431,✔️,0.0,False,CPU,model,
45,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1201.0,+45/-58,0.081,40.84,29.16,23.401,2977.91,0.156,✔️,0.0,False,CPU,model,
46,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1191.0,+56/-53,0.074,41.63,25.04,23.836,1424.22,0.749,✔️,0.0,False,CPU,model,
47,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1180.0,+84/-72,0.091,42.56,23.0,24.929,703.03,0.184,✔️,0.0,False,CPU,model,
48,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1176.0,+40/-45,0.032,42.83,35.97,23.56,2.8,0.238,✔️,0.0,False,CPU,model,
49,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1163.0,+52/-53,0.063,43.9,34.66,23.882,3.15,0.141,✔️,0.0,False,CPU,model,
50,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1155.0,+66/-74,0.105,44.54,29.42,25.935,15.45,2.611,➖,0.0,False,GPU,model,
51,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1151.0,+76/-87,0.083,44.89,25.18,25.59,571.73,1.389,✔️,0.0,False,CPU,model,
52,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1148.0,+94/-104,0.175,45.06,11.8,26.114,40588.15,5.606,✔️,0.0,False,GPU,model,
53,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1145.0,+96/-103,0.169,45.36,11.42,26.193,40588.15,22.575,✔️,0.0,False,GPU,model,
54,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1114.0,+73/-76,0.056,47.72,24.01,26.359,571.73,0.129,✔️,0.0,False,CPU,model,
55,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),1110.0,+68/-69,0.046,48.01,29.16,26.144,463.05,147.937,✔️,0.0,False,GPU,model,
56,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),1077.0,+64/-77,0.038,50.48,37.02,32.279,391.09,1.052,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1066.0,+59/-63,0.019,51.27,35.48,27.632,11.29,0.204,✔️,0.0,False,CPU,model,
58,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),1050.0,+97/-137,0.115,52.38,18.87,31.609,502.34,7.328,✔️,0.0,False,GPU,model,
59,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),1044.0,+84/-93,0.073,52.79,32.44,30.556,2.59,0.533,➖,0.0,False,GPU,model,
60,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),1042.0,+60/-79,0.024,52.95,36.0,33.775,391.09,0.404,✔️,0.0,False,CPU,model,
61,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1031.0,+71/-105,0.027,53.68,45.87,29.872,4.95,1.012,✔️,0.0,False,GPU,model,
62,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),1028.0,+76/-92,0.054,53.88,34.1,33.747,483.07,0.874,✔️,0.0,False,CPU,model,
63,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),1014.0,+65/-73,0.008,54.73,35.39,28.963,5.04,0.645,✔️,0.0,False,CPU,model,
64,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1011.0,+84/-102,0.028,54.95,34.1,31.524,121.17,1.63,✔️,0.0,False,CPU,model,
65,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),1006.0,+78/-95,0.039,55.29,35.39,34.263,483.07,0.113,✔️,0.0,False,CPU,model,
66,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1000.0,+82/-98,0.012,55.62,47.53,30.839,3.61,0.552,✔️,0.0,False,CPU,model,
67,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+66/-77,0.009,55.63,48.28,31.544,0.46,0.068,✔️,0.0,False,CPU,model,
68,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),954.0,+53/-78,0.0,58.31,39.24,36.408,56.11,0.048,✔️,0.0,False,CPU,model,
69,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),933.0,+89/-124,0.024,59.44,40.35,37.348,2.39,0.143,✔️,0.0,False,CPU,model,
70,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),922.0,+99/-104,0.015,59.97,41.35,36.893,121.17,0.136,✔️,0.0,False,CPU,model,
71,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),604.0,+88/-150,0.0,69.64,63.49,51.714,0.28,0.023,✔️,0.0,False,CPU,model,
