#,Type,TypeName,Model,Elo [⬆️],Elo 95% CI,Score [⬆️],Rank [⬇️],Harmonic Rank [⬇️],Improvability (%) [⬇️],Median Train Time (s/1K) [⬇️],Median Predict Time (s/1K) [⬇️],Verified,Imputed (%) [⬇️],Imputed,Hardware,MethodClass,Tags
10,🧠⚡,Foundation Model,[TabPFNv2 (tuned + ensembled)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1492.0,+296/-192,0.428,22.36,11.51,20.708,2971.32,17.821,✔️,14.29,True,GPU,model,
11,🧠🔁,Neural Network,[RealMLP (tuned)](https://arxiv.org/abs/2407.04491),1485.0,+172/-104,0.357,22.86,18.1,17.942,4655.15,4.029,✔️,0.0,False,GPU,model,
12,🌳,Tree-based,[CatBoost (tuned)](https://arxiv.org/abs/1706.09516),1483.0,+198/-88,0.336,23.0,16.39,16.07,3632.1,0.238,✔️,0.0,False,CPU,model,
13,🌳,Tree-based,[CatBoost (tuned + ensembled)](https://arxiv.org/abs/1706.09516),1481.0,+193/-95,0.332,23.14,18.57,16.994,3632.1,1.236,✔️,0.0,False,CPU,model,
14,🧠🔁,Neural Network,[TabM (tuned + ensembled)](https://arxiv.org/abs/2410.24210),1471.0,+160/-125,0.398,23.86,14.86,19.55,3829.4,4.64,✔️,0.0,False,GPU,model,
15,🧠⚡,Foundation Model,[Mitra (default)](https://arxiv.org/abs/2510.21204) [14.29% IMPUTED],1468.0,+229/-181,0.37,24.07,17.42,21.561,202.72,4.62,✔️,14.29,True,GPU,model,
16,🧠🔁,Neural Network,[TabM (tuned)](https://arxiv.org/abs/2410.24210),1467.0,+164/-129,0.378,24.14,10.48,19.605,3829.4,0.879,✔️,0.0,False,GPU,model,
17,🌳,Tree-based,[LightGBM (tuned + ensembled)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1445.0,+181/-106,0.264,25.71,18.85,20.452,1394.84,3.577,✔️,0.0,False,CPU,model,
18,🌳,Tree-based,[LightGBM (tuned)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1440.0,+193/-98,0.251,26.14,18.53,20.536,1394.84,1.087,✔️,0.0,False,CPU,model,
19,❓,Other,[xRFM (tuned + ensembled)](https://arxiv.org/abs/2508.10053),1438.0,+161/-184,0.334,26.29,9.47,20.925,2149.3,2.926,✔️,0.0,False,GPU,model,
20,🧠⚡,Foundation Model,[TabDPT (tuned + ensembled)](https://arxiv.org/abs/2410.18164),1436.0,+216/-204,0.384,26.43,17.29,22.062,10182.26,399.334,✔️,0.0,False,GPU,model,
21,🧠⚡,Foundation Model,[TabPFNv2 (default)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1402.0,+220/-178,0.278,29.07,16.48,20.645,6.0,0.388,✔️,14.29,True,GPU,model,
22,🧠⚡,Foundation Model,[TabPFNv2 (tuned)](https://www.nature.com/articles/s41586-024-08328-6) [14.29% IMPUTED],1391.0,+215/-181,0.279,29.93,19.46,22.262,2971.32,0.477,✔️,14.29,True,GPU,model,
23,🌳,Tree-based,[XGBoost (tuned + ensembled)](https://arxiv.org/abs/1603.02754),1390.0,+80/-50,0.168,30.0,28.74,20.963,2342.58,5.129,✔️,0.0,False,CPU,model,
24,🌳,Tree-based,[XGBoost (tuned)](https://arxiv.org/abs/1603.02754),1387.0,+92/-60,0.176,30.29,28.23,20.682,2342.58,1.065,✔️,0.0,False,CPU,model,
25,🧠⚡,Foundation Model,[TabDPT-Turbo (default)](https://openreview.net/pdf?id=Y00pwFyrHR),1387.0,+210/-169,0.27,30.29,16.26,23.603,5.65,0.269,➖,0.0,False,GPU,model,
26,🧠🔁,Neural Network,[TabM (default)](https://arxiv.org/abs/2410.24210),1373.0,+152/-160,0.273,31.43,15.51,23.74,17.34,0.728,✔️,0.0,False,GPU,model,
27,🧠⚡,Foundation Model,[TabDPT (tuned)](https://arxiv.org/abs/2410.18164),1369.0,+258/-206,0.323,31.71,9.83,22.982,10182.26,40.103,✔️,0.0,False,GPU,model,
28,🧠⚡,Foundation Model,[SAP-RPT-OSS (default)](https://arxiv.org/abs/2506.10707),1369.0,+298/-245,0.363,31.71,8.33,22.911,22.26,1.556,➖,0.0,False,GPU,model,
29,🧠⚡,Foundation Model,[iLTM (tuned + ensembled)](https://arxiv.org/abs/2511.15941),1355.0,+123/-92,0.167,32.86,28.61,21.288,34015.19,986.352,✔️,0.0,False,GPU,model,
30,🧠🔁,Neural Network,[ModernNCA (tuned + ensembled)](https://arxiv.org/abs/2407.03257),1354.0,+139/-104,0.172,32.93,28.88,21.853,6995.99,9.551,✔️,0.0,False,GPU,model,
31,🧠⚡,Foundation Model,[BetaTabPFN (default)](https://arxiv.org/abs/2502.02527),1354.0,+178/-145,0.226,33.0,24.28,23.298,326.32,4.279,➖,0.0,False,GPU,model,
32,❓,Other,[xRFM (tuned)](https://arxiv.org/abs/2508.10053),1348.0,+195/-201,0.267,33.43,5.84,22.387,2149.3,0.146,✔️,0.0,False,GPU,model,
33,🧠🔁,Neural Network,[ModernNCA (tuned)](https://arxiv.org/abs/2407.03257),1344.0,+146/-137,0.157,33.79,27.46,22.153,6995.99,0.583,✔️,0.0,False,GPU,model,
34,🌳,Tree-based,[ExtraTrees (tuned + ensembled)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1330.0,+192/-210,0.249,34.93,14.9,24.129,1042.39,1.873,✔️,0.0,False,CPU,model,
35,🌳,Tree-based,[EBM (tuned + ensembled)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1307.0,+128/-141,0.165,36.71,27.45,24.6,27727.7,0.31,✔️,0.0,False,CPU,model,
36,🌳,Tree-based,[CatBoost (default)](https://arxiv.org/abs/1706.09516),1306.0,+117/-106,0.155,36.86,32.94,23.042,29.58,0.343,✔️,0.0,False,CPU,model,
37,🧠⚡,Foundation Model,[TabICL (default)](https://arxiv.org/abs/2502.05564) [14.29% IMPUTED],1305.0,+235/-191,0.198,36.93,17.49,27.193,11.7,2.132,✔️,14.29,True,GPU,model,
38,🌳,Tree-based,[ChimeraBoost (tuned)](https://github.com/bbstats/chimeraboost),1291.0,+132/-158,0.092,38.0,31.82,24.9,2305.02,0.123,✔️,0.0,False,CPU,model,
39,🧠⚡,Foundation Model,[iLTM (tuned)](https://arxiv.org/abs/2511.15941),1291.0,+137/-136,0.159,38.0,32.57,22.578,34015.19,240.683,✔️,0.0,False,GPU,model,
40,🌳,Tree-based,[ChimeraBoost (tuned + ensembled)](https://github.com/bbstats/chimeraboost),1289.0,+96/-144,0.095,38.14,35.07,24.936,2305.02,1.218,✔️,0.0,False,CPU,model,
41,🧠🔁,Neural Network,[TorchMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1286.0,+134/-147,0.15,38.43,33.68,24.794,3834.57,2.294,✔️,0.0,False,CPU,model,
42,🌳,Tree-based,[RandomForest (tuned + ensembled)](https://link.springer.com/article/10.1023/A:1010933404324),1278.0,+195/-247,0.235,39.0,25.19,24.746,731.23,2.021,✔️,0.0,False,CPU,model,
43,🧠🔁,Neural Network,[FastaiMLP (tuned + ensembled)](https://arxiv.org/abs/2003.06505),1275.0,+269/-216,0.15,39.29,25.2,26.279,2750.22,13.569,✔️,0.0,False,CPU,model,
44,🌳,Tree-based,[ExtraTrees (tuned)](https://link.springer.com/article/10.1007/s10994-006-6226-1),1254.0,+211/-215,0.164,40.93,16.45,27.277,1042.39,0.294,✔️,0.0,False,CPU,model,
45,🌳,Tree-based,[EBM (tuned)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1248.0,+145/-146,0.147,41.43,34.54,26.131,27727.7,0.029,✔️,0.0,False,CPU,model,
46,🌳,Tree-based,[LightGBM (default)](https://papers.nips.cc/paper_files/paper/2017/hash/6449f44a102fde848669bdd9eb6b76fa-Abstract.html),1248.0,+192/-219,0.148,41.43,28.8,25.601,5.15,0.526,✔️,0.0,False,CPU,model,
47,🧠⚡,Foundation Model,[TabDPT (default)](https://arxiv.org/abs/2410.18164),1243.0,+250/-250,0.21,41.86,14.12,26.571,51.52,40.201,✔️,0.0,False,GPU,model,
48,🌳,Tree-based,[ChimeraBoost (default)](https://github.com/bbstats/chimeraboost),1241.0,+203/-263,0.167,42.0,24.09,28.054,10.83,0.156,✔️,0.0,False,CPU,model,
49,🧠🔁,Neural Network,[TorchMLP (tuned)](https://arxiv.org/abs/2003.06505),1238.0,+192/-188,0.14,42.29,21.26,26.824,3834.57,0.22,✔️,0.0,False,CPU,model,
50,🌳,Tree-based,[EBM (default)](https://www.cs.cornell.edu/~yinlou/papers/lou-kdd13.pdf),1238.0,+142/-155,0.12,42.29,36.39,26.313,10.95,0.048,✔️,0.0,False,CPU,model,
51,🧠⚡,Foundation Model,[TabSwift (default)](https://github.com/LAMDA-Tabular/TabSwift),1224.0,+114/-176,0.1,43.43,38.98,27.829,3.46,0.062,➖,0.0,False,GPU,model,
52,🌳,Tree-based,[RandomForest (tuned)](https://link.springer.com/article/10.1023/A:1010933404324),1213.0,+141/-219,0.168,44.29,33.05,26.36,731.23,0.334,✔️,0.0,False,CPU,model,
53,🌳,Tree-based,[XGBoost (default)](https://arxiv.org/abs/1603.02754),1200.0,+36/-75,0.0,45.29,44.51,24.835,5.38,0.624,✔️,0.0,False,CPU,model,
54,❓,Other,[xRFM (default)](https://arxiv.org/abs/2508.10053),1189.0,+130/-218,0.091,46.14,40.26,27.518,9.4,1.444,✔️,0.0,False,GPU,model,
55,🧠🔁,Neural Network,[RealMLP (default)](https://arxiv.org/abs/2407.04491),1186.0,+124/-201,0.082,46.43,40.97,26.198,20.64,7.532,✔️,0.0,False,GPU,model,
56,🧠🔁,Neural Network,[FastaiMLP (tuned)](https://arxiv.org/abs/2003.06505),1165.0,+191/-202,0.067,48.0,37.82,28.273,2750.22,1.238,✔️,0.0,False,CPU,model,
57,🧠🔁,Neural Network,[ModernNCA (default)](https://arxiv.org/abs/2407.03257),1123.0,+127/-150,0.024,51.0,47.36,30.859,19.64,0.478,✔️,0.0,False,GPU,model,
58,📏,Baseline,[KNN (tuned + ensembled)](https://scikit-learn.org/stable/modules/neighbors.html),1091.0,+258/-380,0.157,53.14,31.15,37.677,180.48,1.239,✔️,0.0,False,CPU,model,
59,🧠🔁,Neural Network,[TorchMLP (default)](https://arxiv.org/abs/2003.06505),1053.0,+157/-225,0.043,55.57,52.09,32.764,14.88,0.391,✔️,0.0,False,CPU,model,
60,🧠⚡,Foundation Model,[TabSTAR (tuned)](https://arxiv.org/abs/2505.18125),1034.0,+165/-257,0.026,56.79,51.14,32.455,45499.58,9.024,✔️,0.0,False,GPU,model,
61,🧠⚡,Foundation Model,[TabSTAR (tuned + ensembled)](https://arxiv.org/abs/2505.18125),1022.0,+143/-236,0.003,57.5,53.89,32.797,45499.58,43.922,✔️,0.0,False,GPU,model,
62,🧠⚡,Foundation Model,[OrionMSP (default)](https://arxiv.org/abs/2511.02818),1009.0,+93/-219,0.0,58.29,56.81,34.626,23.33,3.304,➖,0.0,False,GPU,model,
63,🌳,Tree-based,[RandomForest (default)](https://link.springer.com/article/10.1023/A:1010933404324),1000.0,+107/-256,0.0,58.79,56.51,39.076,0.78,0.155,✔️,0.0,False,CPU,model,
64,🧠⚡,Foundation Model,[iLTM (default)](https://arxiv.org/abs/2511.15941),999.0,+104/-226,0.0,58.86,57.62,31.684,559.69,266.319,✔️,0.0,False,GPU,model,
65,🌳,Tree-based,[ExtraTrees (default)](https://link.springer.com/article/10.1007/s10994-006-6226-1),991.0,+139/-242,0.006,59.29,56.51,36.662,5.96,0.898,✔️,0.0,False,CPU,model,
66,🧠🔁,Neural Network,[FastaiMLP (default)](https://arxiv.org/abs/2003.06505),978.0,+168/-256,0.02,60.0,55.86,34.718,8.78,0.688,✔️,0.0,False,CPU,model,
67,📏,Baseline,[Linear (tuned + ensembled)](https://scikit-learn.org/stable/modules/linear_model.html),967.0,+72/-242,0.0,60.64,58.82,41.826,913.37,0.738,✔️,0.0,False,CPU,model,
68,📏,Baseline,[Linear (tuned)](https://scikit-learn.org/stable/modules/linear_model.html),945.0,+81/-267,0.0,61.79,59.83,42.468,913.37,0.13,✔️,0.0,False,CPU,model,
69,📏,Baseline,[KNN (tuned)](https://scikit-learn.org/stable/modules/neighbors.html),873.0,+303/-512,0.103,65.14,47.17,48.983,180.48,0.136,✔️,0.0,False,CPU,model,
70,🌳,Tree-based,[PerpetualBooster (tuned + ensembled)](https://perpetual-ml.com/),850.0,+109/-207,0.0,66.14,65.36,53.547,1679.96,11.05,✔️,0.0,False,CPU,model,
71,🧠⚡,Foundation Model,[TabFlex (default)](https://arxiv.org/abs/2506.05584),846.0,+80/-198,0.0,66.29,65.8,40.756,5.48,0.909,➖,0.0,False,GPU,model,
72,🧠⚡,Foundation Model,[TabSTAR (default)](https://arxiv.org/abs/2505.18125),835.0,+134/-296,0.0,66.71,65.79,43.788,866.21,9.353,✔️,0.0,False,GPU,model,
73,🌳,Tree-based,[PerpetualBooster (tuned)](https://perpetual-ml.com/),769.0,+100/-259,0.0,69.07,68.58,57.429,1679.96,1.824,✔️,0.0,False,CPU,model,
74,📏,Baseline,[Linear (default)](https://scikit-learn.org/stable/modules/linear_model.html),762.0,+91/-288,0.0,69.29,68.64,49.012,4.65,0.14,✔️,0.0,False,CPU,model,
75,🌳,Tree-based,[PerpetualBooster (default)](https://perpetual-ml.com/),722.0,+119/-349,0.0,70.5,69.77,62.772,273.7,0.508,✔️,0.0,False,CPU,model,
76,📏,Baseline,[KNN (default)](https://scikit-learn.org/stable/modules/neighbors.html),272.0,+90/-487,0.0,76.43,76.41,70.07,0.58,0.07,✔️,0.0,False,CPU,model,
